# Relative Spectral Response per photon; Wright et al. 2010
# W2     RSR     uncertainty (parts per thousand)
Angstrom Fraction
52200 0.3104
52300 0.25306666666666666
52400 0.20093333333333332
52500 0.1556
52600 0.12018666666666666
52700 0.08789333333333334
52800 0.06712
52900 0.046946666666666664
53000 0.03588
53100 0.02488
53200 0.018493333333333334
53300 0.012869333333333335
53400 0.00912
53500 0.006313333333333333
53600 0.0035226666666666666
53700 0.0026493333333333334
53800 0.0019746666666666667
53900 0.0015013333333333335
54000 0.0011142666666666666
54100 0.0008393333333333333
54200 0.0006361333333333334
54300 0.0004717333333333333
54400 0.00033546666666666667
54500 0.0002650666666666667
54600 0.00018413333333333333
54700 0.00023773333333333333
54800 0.0002685333333333333
54900 0.0002665333333333333
55000 0.00022
55100 0.00019066666666666668
55200 0.0001652
55300 0.00012669333333333334
55400 0.00011232000000000001
55500 8.765333333333334e-05
55600 5.0799999999999995e-05
55700 4.806666666666667e-05
55800 3.996e-05
55900 2.9800000000000003e-05
56000 2.324e-05
56100 1.0709333333333334e-05
56200 1.5253333333333334e-05
56300 1.472e-05
56400 9.445333333333334e-06
56500 7.834666666666666e-06
56600 5.928000000000001e-06
56700 2.470666666666667e-06
56800 6.762666666666667e-08
56900 1.5573333333333332e-07
57000 1.3546666666666666e-07
57100 2.1733333333333334e-05
57200 4e-05
57300 2.648e-08
57400 2.9279999999999998e-08
57500 1.1201333333333333e-07
57600 1.5933333333333333e-07
57700 3.573333333333333e-05
57800 1.2164e-08
57900 4.893333333333333e-05
58000 4.2266666666666666e-05
58100 3.8e-05
58200 2.3106666666666667e-08
58300 3.56e-05
58400 4.346666666666667e-05
58500 2.2546666666666667e-08
58600 4.293333333333333e-05
58700 3.266666666666666e-05
58800 2.2933333333333336e-05
58900 1.0306666666666667e-05
59000 7.826666666666666e-06
59100 5.946666666666666e-06
59200 4.253333333333333e-06
59300 3.3866666666666663e-06
59400 3.0266666666666663e-06
59500 2.7866666666666665e-06
59600 2.5333333333333334e-06
59700 1.2936e-06
59800 1e-06
59900 8.858666666666668e-07
60000 7.938666666666667e-07
60100 8.652000000000001e-07
60200 7.16e-07
60300 5.717333333333333e-07
60400 4.4119999999999995e-07
60500 3.533333333333333e-07
60600 3.048e-07
60700 2.888e-07
60800 2.8373333333333333e-07
60900 3.0106666666666666e-07
61000 3.1e-07
61100 3.288e-07
61200 3.408e-07
61300 3.408e-07
61400 3.3933333333333333e-07
61500 3.198666666666667e-07
61600 3.2333333333333334e-07
61700 3.028e-07
61800 2.6933333333333336e-07
61900 2.5200000000000003e-07
62000 2.4546666666666667e-07
62100 2.308e-07
62200 2.3466666666666665e-07
62300 2.5013333333333335e-07
62400 2.6333333333333334e-07
62500 2.7213333333333336e-07
62600 3.1493333333333335e-07
62700 3.0013333333333335e-07
62800 3.1319999999999997e-07
62900 2.9306666666666664e-07
63000 2.76e-07
63100 2.5946666666666666e-07
63200 2.4106666666666665e-07
63300 2.5200000000000003e-07
63400 2.784e-07
63500 2.942666666666667e-07
63600 2.9586666666666664e-07
63700 2.796e-07
63800 3.0306666666666665e-07
63900 3.072e-07
64000 3.0026666666666666e-07
64100 2.9826666666666666e-07
64200 3.0453333333333336e-07
64300 3.0426666666666664e-07
64400 2.981333333333333e-07
64500 3.148e-07
64600 2.9893333333333336e-07
64700 2.925333333333333e-07
64800 2.849333333333333e-07
64900 2.8186666666666665e-07
65000 2.7506666666666667e-07
65100 2.681333333333333e-07
65200 2.6426666666666665e-07
65300 2.68e-07
65400 2.5813333333333337e-07
65500 2.406666666666667e-07
65600 2.2386666666666666e-07
65700 2.044e-07
65800 1.9e-07
65900 1.78e-07
66000 1.624e-07
66100 1.496e-07
66200 1.4346666666666665e-07
66300 1.336e-07
66400 1.4360000000000002e-07
66500 1.5173333333333334e-07
66600 1.6426666666666666e-07
66700 1.764e-07
66800 1.828e-07
66900 1.9386666666666666e-07
67000 1.9346666666666665e-07
67100 1.9093333333333335e-07
67200 1.5346666666666666e-07
67300 1.8666666666666667e-07
67400 1.8453333333333332e-07
67500 1.832e-07
67600 1.7906666666666668e-07
67700 1.7413333333333333e-07
67800 1.38e-07
67900 1.4080000000000002e-07
68000 1.5626666666666666e-07
68100 1.5306666666666666e-07
68200 1.3453333333333332e-07
68300 1.2197333333333332e-07
68400 1.2942666666666667e-07
68500 1.2065333333333333e-07
68600 1.0892e-07
68700 1.0273333333333334e-07
68800 1.0097333333333334e-07
68900 1.0470666666666667e-07
69000 1.0809333333333333e-07
69100 1.0889333333333334e-07
69200 1.0399999999999999e-07
69300 1.0483999999999999e-07
69400 1.0668e-07
69500 1.0194666666666666e-07
69600 1.092e-07
69700 1.1353333333333334e-07
69800 1.3192e-07
69900 1.3453333333333332e-07
70000 1.1997333333333333e-07
70100 1.2432000000000002e-07
70200 1.1834666666666666e-07
70300 1.368e-07
70400 1.3130666666666668e-07
70500 1.0333333333333333e-07
70600 1.0434666666666667e-07
70700 1.2232e-07
70800 1.2097333333333335e-07
70900 9.451999999999999e-08
71000 1.1718666666666667e-07
71100 1.1504e-07
71200 1.128e-07
71300 1.0880000000000001e-07
71400 7.62e-08
71500 1.0224e-07
71600 9.904e-08
71700 9.889333333333333e-08
71800 8.298666666666666e-08
71900 8.317333333333333e-08
72000 8.490666666666666e-08
72100 8.389333333333332e-08
72200 7.678666666666667e-08
72300 6.897333333333333e-08
72400 7.522666666666666e-08
72500 7.768e-08
72600 7.668e-08
72700 7.618666666666666e-08
72800 7.761333333333334e-08
72900 8.226666666666668e-08
73000 8.542666666666667e-08
73100 8.773333333333332e-08
73200 9.112e-08
73300 8.862666666666666e-08
73400 8.468e-08
73500 1.0917333333333334e-07
73600 1.0930666666666666e-07
73700 1.1024e-07
73800 9.169333333333333e-08
73900 1.1118666666666666e-07
74000 1.0982666666666667e-07
74100 7.136e-08
74200 9.481333333333335e-08
74300 9.769333333333333e-08
74400 9.534666666666666e-08
74500 8.306666666666666e-08
74600 8.716e-08
74700 9.101333333333334e-08
74800 8.554666666666666e-08
74900 7.950666666666667e-08
75000 9.778666666666666e-08
75100 9.602666666666667e-08
75200 9.540000000000001e-08
75300 7.861333333333333e-08
75400 7.297333333333333e-08
75500 9.110666666666667e-08
75600 7.417333333333334e-08
75700 7.373333333333333e-08
75800 6.664e-08
75900 6.924e-08
76000 6.922666666666666e-08
76100 6.4e-08
76200 5.541333333333334e-08
76300 5.838666666666666e-08
76400 6.026666666666666e-08
76500 5.773333333333333e-08
76600 5.584e-08
76700 5.549333333333333e-08
76800 5.597333333333334e-08
76900 5.350666666666667e-08
77000 4.848e-08
77100 4.390666666666666e-08
77200 6.750666666666667e-08
77300 6.869333333333333e-08
77400 7.019999999999999e-08
77500 7.170666666666667e-08
77600 7.326666666666666e-08
77700 5.921333333333333e-08
77800 5.817333333333334e-08
77900 7.932e-08
78000 6.430666666666667e-08
78100 6.726666666666666e-08
78200 7.082666666666667e-08
78300 7.294666666666667e-08
78400 7.113333333333334e-08
78500 6.762666666666667e-08
78600 8.174666666666667e-08
78700 8.167999999999999e-08
78800 6.862666666666667e-08
78900 6.753333333333333e-08
79000 5.925333333333333e-08
79100 7.786666666666666e-08
79200 7.56e-08
79300 7.342666666666667e-08
79400 5.762666666666667e-08
79500 5.874666666666667e-08
79600 5.657333333333333e-08
79700 4.8746666666666664e-08
79800 5.173333333333333e-08
79900 5.486666666666667e-08
80000 5.617333333333333e-08
80100 0.0
